region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,model,data_type,ci_lower,ci_upper
K02000001,United Kingdom,UK,uk_cpih_index,2003-05,76.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2003-06,76.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2003-07,76.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2003-08,76.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2003-09,77.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2003-10,77.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2003-11,77.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2003-12,77.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-01,77.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-02,77.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-03,77.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-04,77.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-05,77.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-06,77.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-07,77.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-08,77.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-09,77.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-10,78.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-11,78.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2004-12,78.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-01,78.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-02,78.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-03,78.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-04,79.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-05,79.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-06,79.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-07,79.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-08,79.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-09,79.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-10,80.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-11,80.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2005-12,80.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-01,80.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-02,80.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-03,80.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-04,80.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-05,81.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-06,81.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-07,81.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-08,81.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-09,81.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-10,82.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-11,82.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2006-12,82.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-01,82.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-02,82.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-03,82.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-04,83.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-05,83.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-06,83.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-07,83.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-08,83.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-09,83.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-10,83.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-11,84.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2007-12,84.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-01,84.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-02,84.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-03,84.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-04,85.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-05,86.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-06,86.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-07,86.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-08,87.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-09,87.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-10,87.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-11,87.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2008-12,87.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-01,86.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-02,87.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-03,87.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-04,87.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-05,87.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-06,88.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-07,88.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-08,88.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-09,88.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-10,88.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-11,88.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2009-12,88.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-01,88.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-02,89.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-03,89.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-04,89.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-05,90.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-06,90.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-07,90.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-08,90.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-09,90.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-10,90.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-11,90.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2010-12,91.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-01,91.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-02,92.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-03,92.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-04,93.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-05,93.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-06,93.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-07,93.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-08,93.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-09,94.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-10,94.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-11,94.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2011-12,95.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-01,94.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-02,95.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-03,95.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-04,95.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-05,95.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-06,95.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-07,95.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-08,96.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-09,96.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-10,96.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-11,97.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2012-12,97.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-01,97.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-02,97.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-03,97.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-04,98.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-05,98.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-06,98.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-07,98.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-08,98.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-09,98.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-10,98.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-11,98.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2013-12,99.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-01,98.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-02,99.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-03,99.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-04,99.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-05,99.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-06,99.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-07,99.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-08,99.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-09,100.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-10,100.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-11,99.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2014-12,99.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-01,99.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-02,99.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-03,99.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-04,99.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-05,100.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-06,100.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-07,100.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-08,100.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-09,100.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-10,100.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-11,100.3,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2015-12,100.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-01,99.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-02,100.1,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-03,100.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-04,100.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-05,100.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-06,101.0,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-07,100.9,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-08,101.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-09,101.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-10,101.6,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-11,101.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2016-12,102.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2017-01,101.8,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2017-02,102.4,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2017-03,102.7,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2017-04,103.2,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2017-05,103.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2017-06,103.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_cpih_index,2017-07,103.5,index(2015=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
