region_code,region_name,region_level,metric_id,period,value,ci_lower,ci_upper,unit,freq,source,vintage,model,data_type
K02000001,United Kingdom,UK,uk_gdp_m_index,2035-12,125.96604155816334,114.67774770329292,137.25433541303374,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-01,126.18497622065786,114.88014831261007,137.48980412870566,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-02,126.40453603702105,115.08310388202338,137.7259681920187,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-03,126.6247227916179,115.28661596308677,137.96282962014902,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-04,126.84553827462713,115.490686112846,138.20039043640824,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-05,127.06698428191623,115.69531589378124,138.43865267005123,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-06,127.28906261492273,115.90050687373649,138.67761835610895,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-07,127.51177508054599,116.1062606258424,138.91728953524958,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-08,127.7351234910513,116.31257872843605,139.15766825366654,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-09,127.95910966398873,116.51946276498306,139.39875656299438,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-10,128.18373542212657,116.72691432400383,139.6405565202493,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-11,128.4090025933997,116.9349349990067,139.8830701877927,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2036-12,128.63491301087265,117.14352638842998,140.12629963331534,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-01,128.86146851271633,117.35269009559352,140.37024692983914,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-02,129.0886709421968,117.56242772866025,140.61491415573337,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-03,129.3165221476749,117.77274090060752,140.8603033947423,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-04,129.5450239826149,117.98363122920806,141.10641673602174,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-05,129.77417830560142,118.19510033702024,141.35325627418263,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-06,130.0039869803619,118.4071498513861,141.6008241093377,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-07,130.23445187579392,118.61978140443664,141.8491223471512,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-08,130.4655748659951,118.83299663310252,142.0981530988877,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-09,130.69735783029603,119.04679717913062,142.34791848146145,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-10,130.9298026532931,119.26118468910369,142.59842061748253,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-11,131.1629112248827,119.47616081446387,142.84966163530152,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2037-12,131.39668544029382,119.69172721153765,143.10164366905,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-01,131.63112720012043,119.90788554156259,143.35436885867827,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-02,131.86623841035112,120.12463747071374,143.6078393499885,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-03,132.10202098239813,120.34198467013105,143.86205729466522,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-04,132.33847683312484,120.55992881594682,144.11702485030287,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-05,132.57560788486984,120.77847158931077,144.3727441804289,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-06,132.81341606547045,120.99761467641558,144.62921745452533,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-07,133.05190330828344,121.21735976852011,144.88644684804677,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-08,133.2910715522052,121.43770856197251,145.14443454243792,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-09,133.53092274169012,121.65866275823164,145.4031827251486,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-10,133.77145882676757,121.8802240638872,145.66269358964794,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-11,134.01268176305751,122.10239419067814,145.92296933543687,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2038-12,134.25459351178608,122.32517485551102,146.18401216806114,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-01,134.49719603979986,122.54856778047657,146.44582429912316,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-02,134.74049131958077,122.77257469286651,146.70840794629504,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-03,134.98448132925887,122.99719732518797,146.97176533332978,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-04,135.22916805262696,123.22243741517917,147.23589869007475,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-05,135.4745534791541,123.44829670582378,147.50081025248446,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-06,135.7206396039993,123.67477694536478,147.76650226263382,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-07,135.96742842802593,123.9018798873191,148.03297696873275,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-08,136.2149219578156,124.12960729049107,148.30023662514012,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-09,136.46312220568262,124.35796091898631,148.56828349237892,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-10,136.71203118968918,124.58694254222613,148.83711983715224,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-11,136.96165093366022,124.81655393496135,149.1067479323591,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2039-12,137.21198346719848,125.04679687728633,149.37717005711062,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-01,137.46303082570074,125.27767315465383,149.64838849674766,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-02,137.71479505037405,125.50918455788992,149.92040554285816,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-03,137.9672781882511,125.74133288320807,150.19322349329414,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-04,138.22048229220724,125.9741199322246,150.46684465218988,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-05,138.47440942097643,126.20754751197336,150.7412713299795,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-06,138.72906163916866,126.44161743492164,151.01650584341567,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-07,138.9844410172867,126.6763315189856,151.29255051558783,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-08,139.24054963174325,126.91169158754599,151.5694076759405,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-09,139.49738956487818,127.14769946946419,151.84707966029217,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-10,139.75496290497523,127.38435699909749,152.12556881085297,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-11,140.0132717462797,127.62166601631563,152.4048774762438,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2040-12,140.27231818901572,127.85962836651672,152.68500801151473,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-01,140.5321043394036,128.09824590064355,152.96596277816363,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-02,140.792632309677,128.33752047519954,153.24774414415447,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-03,141.0539042181013,128.57745395226587,153.53035448393675,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-04,141.3159221889896,128.81804819951643,153.81379617846275,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-05,141.5786883527211,129.05930509023517,154.098071615207,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-06,141.84220484575837,129.30122650333197,154.38318318818477,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-07,142.10647381066514,129.54381432335953,154.66913329797075,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-08,142.37149739612323,129.7870704405291,154.95592435171736,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-09,142.63727775695014,130.03099675072693,155.24355876317335,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-10,142.9038170541172,130.27559515553116,155.53203895270326,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-11,143.17111745476672,130.52086756222792,155.8213673473055,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2041-12,143.43918113222952,130.76681588382758,156.11154638063147,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-01,143.7080102660426,131.0134420390812,156.402578493004,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-02,143.97760704196702,131.26074795249718,156.69446613143685,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-03,144.2479736520059,131.50873555435803,156.98721174965377,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-04,144.5191122944218,131.75740678073626,157.28081780810734,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-05,144.79102517375452,132.00676357351114,157.5752867739979,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-06,145.06371450083935,132.25680788038537,157.87062112129334,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-07,145.33718249282447,132.50754165490122,158.16682333074772,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-08,145.61143137318896,132.75896685645708,158.46389588992085,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-09,145.88646337176186,133.01108545032517,158.76184129319856,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-10,146.16228072473882,133.26389940766674,159.0606620418109,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-11,146.43888567470174,133.51741070555016,159.3603606438533,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-12,146.71628047063598,133.77162132696677,159.6609396143052,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-01,146.99446736794835,134.02653326084726,159.96240147504943,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-02,147.27344862848616,134.28214850207928,160.26474875489305,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-03,147.55322652055565,134.53846905152426,160.56798398958705,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-04,147.83380331893989,134.7954969160338,160.87210972184596,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-05,148.11518130491822,135.05323410846756,161.17712850136888,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-06,148.39736276628304,135.3116826477083,161.48304288485778,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-07,148.6803499973604,135.57084455868105,161.78985543603974,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-08,148.96414529902722,135.83072187236863,162.09756872568582,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-09,149.2487509787308,136.09131662582945,162.40618533163217,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-10,149.53416935050728,136.35263086221437,162.7157078388002,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-11,149.8204027350004,136.61466663078377,163.02613883921705,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-12,150.10745345948055,136.8774259869249,163.33748093203621,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-01,150.3953238578638,137.1409109921692,163.64973672355836,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-02,150.68401627073058,137.40512371420928,163.96290882725188,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-03,150.97353304534465,137.670066226916,164.2769998637733,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-04,151.26387653567247,137.93574061035625,164.59201246098868,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
